,title,price,in_stock,image_url,href
482,ASRock AMD Radeon RX 6600 Challenger D 8GB Video Card RX6600 CLD 8G,1389,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/301861/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-amd-radeon-rx-6600-challenger-d-8gb-video-card-rx6600-cld-8g-301861
483,ASRock AMD Radeon RX 6700 XT Challenger D 12GB Video Card RX6700XT CLD 12G,2199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/237136/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-amd-radeon-rx-6700-xt-challenger-d-12gb-video-card-rx6700xt-cld-12g-237136
484,ASRock Intel B560M Steel Legend Micro ATX LGA1200 Motherboard,529,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/230397/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-intel-b560m-steel-legend-micro-atx-lga1200-motherboard-230397
485,ASRock Intel B660 Pro RS ATX LGA1700 Motherboard,599,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320461/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-intel-b660-pro-rs-atx-lga1700-motherboard-320461
486,ASRock Intel B660M Pro RS Micro ATX LGA1700 Motherboard,519,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320464/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asrock-intel-b660m-pro-rs-micro-atx-lga1700-motherboard-320464
487,ASUS AMD Radeon RX 6700 XT TUF Gaming OC 12GB Video Card TUF-RX6700XT-O12G-GAMING,2299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/253620/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-radeon-rx-6700-xt-tuf-gaming-oc-12gb-video-card-tuf-rx6700xt-o12g-gaming-253620
488,Asus AMD PRIME A520M-K AM4 Micro ATX Motherboard,289,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24586/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-prime-a520m-k-am4-micro-atx-motherboard-24586
489,Asus AMD PRIME B550M-A Micro ATX AM4 Motherboard,499,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/35278/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-prime-b550m-a-micro-atx-am4-motherboard-35278
490,Asus AMD Radeon RX 6500 XT Dual OC 4GB Video Card DUAL-RX6500XT-O4G,1299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/326775/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-radeon-rx-6500-xt-dual-oc-4gb-video-card-dual-rx6500xt-o4g-326775
491,Asus AMD Radeon RX 6600 DUAL 8GB Video Card DUAL-RX6600-8G,2189,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/304737/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-radeon-rx-6600-dual-8gb-video-card-dual-rx6600-8g-304737
492,Asus AMD TUF GAMING B550-PLUS ATX AM4 Motherboard,575,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24405/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-tuf-gaming-b550-plus-atx-am4-motherboard-24405
493,Asus AMD TUF GAMING B650-PLUS WIFI ATX AM5 Motherboard,1199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/446381/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-amd-tuf-gaming-b650-plus-wifi-atx-am5-motherboard-446381
494,Asus NVIDIA GeForce GT 710 2GB Silent Video Card GT710-SL-2GD5-BRK,239,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/380/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-nvidia-geforce-gt-710-2gb-silent-video-card-gt710-sl-2gd5-brk-380
495,Asus NVIDIA GeForce RTX 4070 Ti TUF Gaming OC Video Card TUF-RTX4070TI-O12G-GAMING,4399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464255/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-nvidia-geforce-rtx-4070-ti-tuf-gaming-oc-video-card-tuf-rtx4070ti-o12g-gaming-464255
496,Asus NVIDIA RTX 4070 TUF Gaming OC 12GB Video Card TUF-RTX4070-O12G-GAMING,3449,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/491046/image_256?ts=1695631231,https://www.pcbyte.com.my/p/asus-nvidia-rtx-4070-tuf-gaming-oc-12gb-video-card-tuf-rtx4070-o12g-gaming-491046
497,be quiet! Shadow Rock Slim 2 CPU Cooler,167,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/310606/image_256?ts=1673494336,https://www.pcbyte.com.my/p/be-quiet-shadow-rock-slim-2-cpu-cooler-310606
498,Lian Li LanCool 205 Mesh RGB Mid Tower ATX Case White PC-LAN205MESH-W,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/267086/image_256?ts=1695631312,https://www.pcbyte.com.my/p/lian-li-lancool-205-mesh-rgb-mid-tower-atx-case-white-pc-lan205mesh-w-267086
499,Lian Li Lancool 216RX RGB Mid Tower ATX Case Black PC-LAN216RX,455,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/453890/image_256?ts=1695631312,https://www.pcbyte.com.my/p/lian-li-lancool-216rx-rgb-mid-tower-atx-case-black-pc-lan216rx-453890
500,Lian Li PC-O11 Dynamic Mini ATX Case Snow White TG PC-O11DMI-SNOW,519,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/235351/image_256?ts=1695631312,https://www.pcbyte.com.my/p/lian-li-pc-o11-dynamic-mini-atx-case-snow-white-tg-pc-o11dmi-snow-235351
501,Lian Li Q58 Mini ITX Case White TG with PCIe 4.0 Riser Cable PC-Q58W4.00,598,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/320504/image_256?ts=1695631312,https://www.pcbyte.com.my/p/lian-li-q58-mini-itx-case-white-tg-with-pcie-4-0-riser-cable-pc-q58w4-00-320504
502,MSI AMD A520M-A PRO Micro ATX AM4 Motherboard,229,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/24809/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-amd-a520m-a-pro-micro-atx-am4-motherboard-24809
503,MSI AMD B550M PRO-VDH WIFI Micro ATX AM4 Motherboard,497,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/34692/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-amd-b550m-pro-vdh-wifi-micro-atx-am4-motherboard-34692
504,MSI AMD Radeon RX 6600 ARMOR 8G V1 Video Card,2199,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/310939/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-amd-radeon-rx-6600-armor-8g-v1-video-card-310939
505,MSI Intel PRO Z690-A DDR4 LGA1700 ATX Motherboard,1119.92,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/306639/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-intel-pro-z690-a-ddr4-lga1700-atx-motherboard-306639
506,MSI Intel PRO Z690-A WIFI DDR4 LGA1700 ATX Motherboard,1099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/306638/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-intel-pro-z690-a-wifi-ddr4-lga1700-atx-motherboard-306638
507,MSI NVIDIA GeForce GTX 1660 SUPER VENTUS XS OC Video Card,2375.29,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19581/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-nvidia-geforce-gtx-1660-super-ventus-xs-oc-video-card-19581
508,MSI NVIDIA GeForce RTX 4070 Ti GAMING X TRIO 12G Video Card,4490,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/460952/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-nvidia-geforce-rtx-4070-ti-gaming-x-trio-12g-video-card-460952
509,MSI NVIDIA GeForce RTX 4070 Ti VENTUS 3X 12G OC Video Card,4190,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/460953/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-nvidia-geforce-rtx-4070-ti-ventus-3x-12g-oc-video-card-460953
510,MSI NVIDIA GeForce RTX 4080 16GB GAMING X TRIO Video Card,6669,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/453590/image_256?ts=1695631312,https://www.pcbyte.com.my/p/msi-nvidia-geforce-rtx-4080-16gb-gaming-x-trio-video-card-453590
511,NZXT Aer RGB 2 140mm Fan HF-28140-B1,110,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22361/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-aer-rgb-2-140mm-fan-hf-28140-b1-22361
512,NZXT H210 Mini Tower Case Matte Black & Red CA-H210B-BR,248,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13736/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h210-mini-tower-case-matte-black-red-ca-h210b-br-13736
513,NZXT H210i Mini Tower Case Matte White w/ Smart Device V2 CA-H210i-W1,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13739/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h210i-mini-tower-case-matte-white-w-smart-device-v2-ca-h210i-w1-13739
514,NZXT H510 Elite Mid Tower Case Matte Black w/ Smart Device CA-H510E-B1,615,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13740/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h510-elite-mid-tower-case-matte-black-w-smart-device-ca-h510e-b1-13740
515,NZXT H510 Flow Mid Tower ATX Case TG Matte Black CA-H52FB-01,305,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/306561/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h510-flow-mid-tower-atx-case-tg-matte-black-ca-h52fb-01-306561
516,NZXT H510i Mid Tower Case Matte Black & Red w/ Smart Device CA-H510i-BR,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13746/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h510i-mid-tower-case-matte-black-red-w-smart-device-ca-h510i-br-13746
517,NZXT H510i Mid Tower Case Matte Black w/ Smart Device CA-H510i-B1,439,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13745/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h510i-mid-tower-case-matte-black-w-smart-device-ca-h510i-b1-13745
518,NZXT KRAKEN X53 RGB 240mm Liquid CPU Cooler RL-KRX53-R1,599,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/151414/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-x53-rgb-240mm-liquid-cpu-cooler-rl-krx53-r1-151414
519,NZXT KRAKEN X63 280mm Liquid CPU Cooler RL-KRX63-01,639,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19604/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-x63-280mm-liquid-cpu-cooler-rl-krx63-01-19604
520,NZXT KRAKEN X73 360mm Liquid CPU Cooler RL-KRX73-01,719,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19605/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-x73-360mm-liquid-cpu-cooler-rl-krx73-01-19605
521,NZXT KRAKEN X73 RGB 360mm Liquid CPU Cooler RL-KRX73-R1,799,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/151412/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-x73-rgb-360mm-liquid-cpu-cooler-rl-krx73-r1-151412
522,NZXT KRAKEN Z53 240mm Liquid CPU Cooler RL-KRZ53-01,879,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/151403/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-z53-240mm-liquid-cpu-cooler-rl-krz53-01-151403
523,NZXT KRAKEN Z63 280mm Liquid CPU Cooler with Display RL-KRZ63-01,999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22358/image_256?ts=1695631333,https://www.pcbyte.com.my/p/nzxt-kraken-z63-280mm-liquid-cpu-cooler-with-display-rl-krz63-01-22358
524,PNY NVIDIA GeForce RTX 4070 VERTO 12G Video Card VCG407012DFXPB1,3049,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/491139/image_256?ts=1695631333,https://www.pcbyte.com.my/p/pny-nvidia-geforce-rtx-4070-verto-12g-video-card-vcg407012dfxpb1-491139
525,PNY NVIDIA GeForce RTX 4070 XLR8 VERTO EPIC-X RGB 12G Video Card VCG407012TFXXPB1,3149,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/491141/image_256?ts=1695631333,https://www.pcbyte.com.my/p/pny-nvidia-geforce-rtx-4070-xlr8-verto-epic-x-rgb-12g-video-card-vcg407012tfxxpb1-491141
526,Team Elite DDR4 3200MHz 8GB (1x8) Desktop Memory TED48G3200C2201,135,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/37333/image_256?ts=1695631414,https://www.pcbyte.com.my/p/team-elite-ddr4-3200mhz-8gb-1x8-desktop-memory-ted48g3200c2201-37333
527,Tecware Omni P12 ARGB 120mm Fans (3 Fan Pack) Black TWAC-OMP12-3BK,69,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/274495/image_256?ts=1695631414,https://www.pcbyte.com.my/p/tecware-omni-p12-argb-120mm-fans-3-fan-pack-black-twac-omp12-3bk-274495
528,Kingston FURY BEAST DDR4 3600MHz 16GB (2x8) Desktop Memory,216,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/265400/image_256?ts=1695631292,https://www.pcbyte.com.my/p/kingston-fury-beast-ddr4-3600mhz-16gb-2x8-desktop-memory-265400
529,Asus NVIDIA RTX 4070 Dual OC 12GB Video Card DUAL-RTX4070-O12G,3049,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/491051/image_256?ts=1695690662,https://www.pcbyte.com.my/p/asus-nvidia-rtx-4070-dual-oc-12gb-video-card-dual-rtx4070-o12g-491051
530,Thermalright AXP-120-X67 ARGB Black Low Profile CPU Cooler (LGA1700 Ready),209,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424778/image_256?ts=1695781474,https://www.pcbyte.com.my/p/thermalright-axp-120-x67-argb-black-low-profile-cpu-cooler-lga1700-ready-424778
531,Lian Li O11 DYNAMIC Aluminum ATX Case Black TG PC-O11DX,539,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/3823/image_256?ts=1695794680,https://www.pcbyte.com.my/p/lian-li-o11-dynamic-aluminum-atx-case-black-tg-pc-o11dx-3823
532,Corsair iCUE H100i ELITE CAPELLIX 240mm Liquid CPU Cooler White CW-9060050-WW,619,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/223842/image_256?ts=1695946940,https://www.pcbyte.com.my/p/corsair-icue-h100i-elite-capellix-240mm-liquid-cpu-cooler-white-cw-9060050-ww-223842
533,Asus AMD TUF GAMING B650M PLUS WIFI Micro ATX AM5 Motherboard,1139,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/446380/image_256?ts=1695875393,https://www.pcbyte.com.my/p/asus-amd-tuf-gaming-b650m-plus-wifi-micro-atx-am5-motherboard-446380
534,ID-Cooling XF-12025 ARGB Snow Trio Set Cooling Fan,129,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/432576/image_256?ts=1673245073,https://www.pcbyte.com.my/p/id-cooling-xf-12025-argb-snow-trio-set-cooling-fan-432576
535,PNY XLR8 RGB DDR4 3600Mhz 16GB (2x8) Desktop Memory Pink MD16GK2D4360018XPRGB,285,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/310946/image_256?ts=1695957418,https://www.pcbyte.com.my/p/pny-xlr8-rgb-ddr4-3600mhz-16gb-2x8-desktop-memory-pink-md16gk2d4360018xprgb-310946
536,Netac Shadow RGB DDR4 16GB (8GBx2) 3600Mhz Desktop Memory RAM - Silver,439,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/362944/image_256?ts=1691371102,https://www.pcbyte.com.my/p/netac-shadow-rgb-ddr4-16gb-8gbx2-3600mhz-desktop-memory-ram-silver-362944
537,PNY NVIDIA GeForce RTX 4080 XLR8 VERTO EPIC-X RGB 16GB Video Card VCG408016TFXXPB1-O,6099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/454520/image_256?ts=1695631333,https://www.pcbyte.com.my/p/pny-nvidia-geforce-rtx-4080-xlr8-verto-epic-x-rgb-16gb-video-card-vcg408016tfxxpb1-o-454520
538,Intel Core i5 13400 10 Cores/16 Threads 2.5GHz/4.6GHz LGA1700 CPU Processor,1069,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464496/image_256?ts=1696292332,https://www.pcbyte.com.my/p/intel-core-i5-13400-10-cores-16-threads-2-5ghz-4-6ghz-lga1700-cpu-processor-464496
539,PNY XLR8 RGB DDR4 3200MHz 16GB (2x8) Desktop Memory Silver MD16GK2D4320016XSRGB,237,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/378599/image_256?ts=1691371102,https://www.pcbyte.com.my/p/pny-xlr8-rgb-ddr4-3200mhz-16gb-2x8-desktop-memory-silver-md16gk2d4320016xsrgb-378599
540,Kingston FURY BEAST DDR4 3200MHz 16GB (2x8) Desktop Memory KF432C16BBK2/16,199.80,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/265395/image_256?ts=1696492055,https://www.pcbyte.com.my/p/kingston-fury-beast-ddr4-3200mhz-16gb-2x8-desktop-memory-kf432c16bbk2-16-265395
541,Kingston FURY Beast RGB DDR4 3600MHz 16GB (2x8) Desktop Memory KF436C17BBAK2/16,283,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/265579/image_256?ts=1696492055,https://www.pcbyte.com.my/p/kingston-fury-beast-rgb-ddr4-3600mhz-16gb-2x8-desktop-memory-kf436c17bbak2-16-265579
542,Gigabyte Intel Z690 AORUS ELITE AX DDR4 ATX LGA1700 Motherboard GA-Z690-AORUS-ELITE-AX-DDR4,1249,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/308104/image_256?ts=1696388548,https://www.pcbyte.com.my/p/gigabyte-intel-z690-aorus-elite-ax-ddr4-atx-lga1700-motherboard-ga-z690-aorus-elite-ax-ddr4-308104
543,ASRock AMD B550M-ITX/ac Mini ITX AM4 Motherboard,585,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22976/image_256?ts=1696576816,https://www.pcbyte.com.my/p/asrock-amd-b550m-itx-ac-mini-itx-am4-motherboard-22976
544,Corsair Vengeance LPX DDR4 3200MHz 16GB (2x8) Desktop Memory AMD CMK16GX4M2Z3200C16,319,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/18800/image_256?ts=1696576816,https://www.pcbyte.com.my/p/corsair-vengeance-lpx-ddr4-3200mhz-16gb-2x8-desktop-memory-amd-cmk16gx4m2z3200c16-18800
545,Corsair Vengeance LPX DDR4 3600MHz 16GB (2x8) Desktop Memory AMD CMK16GX4M2Z3600C18,359,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19759/image_256?ts=1696576816,https://www.pcbyte.com.my/p/corsair-vengeance-lpx-ddr4-3600mhz-16gb-2x8-desktop-memory-amd-cmk16gx4m2z3600c18-19759
546,Corsair Vengeance RGB Pro SL DDR4 3600MHz 16GB (2x8) Desktop Memory White CMH16GX4M2D3600C18W,399,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/223158/image_256?ts=1696576816,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-pro-sl-ddr4-3600mhz-16gb-2x8-desktop-memory-white-cmh16gx4m2d3600c18w-223158
547,G.Skill Trident Z5 RGB DDR5 6000MHz 32GB (2x16) Desktop Memory F5-6000J4040F16GX2-TZ5RK,949,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/328656/image_256?ts=1696576816,https://www.pcbyte.com.my/p/g-skill-trident-z5-rgb-ddr5-6000mhz-32gb-2x16-desktop-memory-f5-6000j4040f16gx2-tz5rk-328656
548,G.Skill Trident Z5 RGB DDR5 6000Mhz 32GB (2x16) Desktop Memory F5-6000J3636F16GX2-TZ5RK,999,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/330655/image_256?ts=1696576816,https://www.pcbyte.com.my/p/g-skill-trident-z5-rgb-ddr5-6000mhz-32gb-2x16-desktop-memory-f5-6000j3636f16gx2-tz5rk-330655
549,Lian Li O11 DYNAMIC Aluminum ATX Case White TG PC-O11DW,539,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19725/image_256?ts=1696576816,https://www.pcbyte.com.my/p/lian-li-o11-dynamic-aluminum-atx-case-white-tg-pc-o11dw-19725
550,MSI AMD B450M-A PRO MAX Micro ATX AM4 Motherboard,389,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/23762/image_256?ts=1696576816,https://www.pcbyte.com.my/p/msi-amd-b450m-a-pro-max-micro-atx-am4-motherboard-23762
551,Intel Core i7 10700F 8 Cores/16 Threads 2.9/4.8Ghz LGA1200 CPU Processor BX8070110700F,1124,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22718/image_256?ts=1696825904,https://www.pcbyte.com.my/p/intel-core-i7-10700f-8-cores-16-threads-2-9-4-8ghz-lga1200-cpu-processor-bx8070110700f-22718
552,ID-Cooling Frost X25 Thermal Paste - 2g,13.90,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/355024/image_256?ts=1673245073,https://www.pcbyte.com.my/p/id-cooling-frost-x25-thermal-paste-2g-355024
553,AMD Ryzen 5 5600X 6 Core/12 Threads 3.7/4.6GHz AM4 CPU Processor 100-100000065BOX,948,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/61099/image_256?ts=1697166176,https://www.pcbyte.com.my/p/amd-ryzen-5-5600x-6-core-12-threads-3-7-4-6ghz-am4-cpu-processor-100-100000065box-61099
554,Thermal Grizzly Aeronaut - 1G,20.90,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/275611/image_256?ts=1678951960,https://www.pcbyte.com.my/p/thermal-grizzly-aeronaut-1g-275611
555,Kingston FURY Beast RGB DDR4 3600MHz 32GB (2x16) Desktop Memory KF436C18BBAK2/32,460,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/267923/image_256?ts=1695631292,https://www.pcbyte.com.my/p/kingston-fury-beast-rgb-ddr4-3600mhz-32gb-2x16-desktop-memory-kf436c18bbak2-32-267923
556,Thermalright Assassin X 120 Refined SE ARGB Single Tower CPU Cooler (LGA1700 Ready),89,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/424764/image_256?ts=1695714296,https://www.pcbyte.com.my/p/thermalright-assassin-x-120-refined-se-argb-single-tower-cpu-cooler-lga1700-ready-424764
557,Corsair 5000D AIRFLOW Mid Tower ATX Case TG CC-9011210-WW,599,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/223519/image_256?ts=1698203884,https://www.pcbyte.com.my/p/corsair-5000d-airflow-mid-tower-atx-case-tg-cc-9011210-ww-223519
558,Intel Core i3 13100F 4 Cores/8 Threads 3.4/4.5GHz LGA1700 CPU Processor,709,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/464498/image_256?ts=1698203884,https://www.pcbyte.com.my/p/intel-core-i3-13100f-4-cores-8-threads-3-4-4-5ghz-lga1700-cpu-processor-464498
559,"Phanteks Evolv Shift Air 2 iTX Case Fabric Mesh Panel DRGB, Satin Black PH-ES217A_BK02",378,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/227982/image_256?ts=1673325650,https://www.pcbyte.com.my/p/phanteks-evolv-shift-air-2-itx-case-fabric-mesh-panel-drgb-satin-black-ph-es217a-bk02-227982
560,Deepcool CG540 Glass Front Mid Tower E-ATX TG Case Black R-CG540-BKAGE4-G-1,274,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/275519/image_256?ts=1695631272,https://www.pcbyte.com.my/p/deepcool-cg540-glass-front-mid-tower-e-atx-tg-case-black-r-cg540-bkage4-g-1-275519
561,NZXT H210i Mini Tower Case Matte Black & Red w/ Smart Device V2 CA-H210i-BR,429,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/13737/image_256?ts=1695631312,https://www.pcbyte.com.my/p/nzxt-h210i-mini-tower-case-matte-black-red-w-smart-device-v2-ca-h210i-br-13737
562,Corsair Vengeance RGB Pro DDR4 3200MHz 16GB (2x8) Desktop Memory CMW16GX4M2C3200C16,299,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/19757/image_256?ts=1699514425,https://www.pcbyte.com.my/p/corsair-vengeance-rgb-pro-ddr4-3200mhz-16gb-2x8-desktop-memory-cmw16gx4m2c3200c16-19757
563,Gigabyte AMD X570S AORUS ELITE ATX AM4 Motherboard GA-X570S-AORUS-ELITE,1099,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/276316/image_256?ts=1699514425,https://www.pcbyte.com.my/p/gigabyte-amd-x570s-aorus-elite-atx-am4-motherboard-ga-x570s-aorus-elite-276316
564,Cooler Master A71C ARGB AMD CPU Cooler RR-A71C-18PA-R1,68,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/22763/image_256?ts=1695631252,https://www.pcbyte.com.my/p/cooler-master-a71c-argb-amd-cpu-cooler-rr-a71c-18pa-r1-22763
565,Cooler Master CMP501 ATX Case with TM500 500w Power Supply CMP-501-1KNRT50,205,OUT OF STOCK,https://d2kz9lt0wzv9b2.cloudfront.net/web/image/product.template/346058/image_256?ts=1672983202,https://www.pcbyte.com.my/p/cooler-master-cmp501-atx-case-with-tm500-500w-power-supply-cmp-501-1knrt50-346058
